beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Vanilla Porter","Breckenridge Brewery","Porter - American",5.4,16,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.7,"2021-07-03 14:55:08",https://untappd.com/c/1047629583,https://untappd.com/beer/8063,https://untappd.com/brewery/236,"United States",Littleton,CO,thin,,Can,1047629583,8063,236,https://untappd.s3.amazonaws.com/photos/2021_07_03/7050d9f3e9ba61fd767e9ab6c73bb14d_raw.jpg,3.77,3.77,,0,0
"Multiple Ectogasms","Drekker Brewing Company","IPA - New England",7,65,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2021-07-03 18:36:54",https://untappd.com/c/1047870036,https://untappd.com/beer/2589064,https://untappd.com/brewery/161976,"United States",Fargo,ND,"hoppy,juicy","Waywood Beverage",Can,1047870036,2589064,161976,https://untappd.s3.amazonaws.com/photos/2021_07_03/0271795742f80bd614f2208cb5558962_raw.jpg,4.22,4.2,,0,0
"King Sue","Toppling Goliath Brewing Co.","IPA - Imperial / Double New England",7.8,100,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.3,"2021-07-03 19:00:00",https://untappd.com/c/1047889226,https://untappd.com/beer/594015,https://untappd.com/brewery/7532,"United States",Decorah,IA,"tropical,hoppy","Waywood Beverage",Can,1047889226,594015,7532,https://untappd.s3.amazonaws.com/photos/2021_07_03/305eb673bb745acb12a57804c97f49f4_raw.jpg,4.34,4.34,,0,0
dHop34,"Equilibrium Brewery","IPA - Imperial / Double",8.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.7,"2021-07-03 20:01:09",https://untappd.com/c/1047935518,https://untappd.com/beer/4374494,https://untappd.com/brewery/198789,"United States",Middletown,NY,creamy,"Waywood Beverage",Can,1047935518,4374494,198789,https://untappd.s3.amazonaws.com/photos/2021_07_04/abf79f85bd929fbd4ffa3d23e72aa5c8_raw.jpg,4.32,4.2,,0,0
"Ninja vs. Unicorn","Pipeworks Brewing Company","IPA - Imperial / Double",8,150,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.2,"2021-07-03 20:04:59",https://untappd.com/c/1047938173,https://untappd.com/beer/129534,https://untappd.com/brewery/4012,"United States",Chicago,IL,hoppy,"Waywood Beverage",Can,1047938173,129534,4012,https://untappd.s3.amazonaws.com/photos/2021_07_04/96c063d50289c786dfe092bc4f870814_raw.jpg,4.12,4.12,,0,0
"Perfect Day","Lithermans Limited","Sour - Other",5.2,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2021-07-03 20:39:59",https://untappd.com/c/1047961821,https://untappd.com/beer/3324527,https://untappd.com/brewery/261921,"United States",Concord,NH,tart,"Waywood Beverage",Can,1047961821,3324527,261921,https://untappd.s3.amazonaws.com/photos/2021_07_04/66702cf9d441aa6a0971bc9919d210fd_raw.jpg,4.07,3.93,,0,0
"Hippo Hooray","Tripping Animals Brewing Co.","IPA - Triple New England",10,0,,,,,,,,4.6,"2021-07-03 21:35:32",https://untappd.com/c/1047995331,https://untappd.com/beer/4341176,https://untappd.com/brewery/309155,"United States",Doral,FL,"tropical,hoppy","Waywood Beverage",Can,1047995331,4341176,309155,https://untappd.s3.amazonaws.com/photos/2021_07_04/23fcb3dc41d244d9e6d4b0fa805c81f1_raw.jpg,4.26,4.15,,0,0
"Morning Haze","Equilibrium Brewery","IPA - Imperial / Double",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.2,"2021-07-03 21:36:41",https://untappd.com/c/1047995923,https://untappd.com/beer/2654057,https://untappd.com/brewery/198789,"United States",Middletown,NY,,"Waywood Beverage",Can,1047995923,2654057,198789,https://untappd.s3.amazonaws.com/photos/2021_07_04/65b18cc0f083cbb5b1ff4ea3dc256ea6_raw.jpg,4.19,4.16,,0,0
"Hazy Tides","Reaver Beach Brewing Company","IPA - New England",6,30,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.8,"2021-07-03 21:57:14",https://untappd.com/c/1048006569,https://untappd.com/beer/3684070,https://untappd.com/brewery/7192,"United States","Virginia Beach",VA,Hazy,"The Thirsty Mosquito",Can,1048006569,3684070,7192,https://untappd.s3.amazonaws.com/photos/2021_07_04/2320c2e9b8c5085645eb2af8f06ed766_raw.jpg,3.77,3.76,,0,0
"Cold Woods (Ghost 1011)","Adroit Theory","Barleywine - English",13,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.8,"2021-07-03 23:00:58",https://untappd.com/c/1048032459,https://untappd.com/beer/4350581,https://untappd.com/brewery/33686,"United States",Purcellville,VA,"sweet,boozy","State Line Liquors",Can,1048032459,4350581,33686,https://untappd.s3.amazonaws.com/photos/2021_07_04/9f0752fbc30255d0ad1fb148ef049fe5_raw.jpg,4.3,3.94,,0,0
"Voodoo Ranger Imperial IPA","New Belgium Brewing Company","IPA - Imperial / Double",9,70,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2021-07-04 16:20:27",https://untappd.com/c/1048328162,https://untappd.com/beer/1846245,https://untappd.com/brewery/905,"United States","Fort Collins",CO,"piney,strong,hoppy",,Bottle,1048328162,1846245,905,https://untappd.s3.amazonaws.com/photos/2021_07_04/6642192ccb0951374429ff3394dfb43f_raw.jpg,3.75,3.75,,0,0
"Dragon Stout","Desnoes & Geddes","Stout - Foreign / Export",7.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.1,"2021-07-04 17:19:38",https://untappd.com/c/1048371513,https://untappd.com/beer/24231,https://untappd.com/brewery/442,Jamaica,Kingston,"Surrey County","smooth,dark",,Bottle,1048371513,24231,442,https://untappd.s3.amazonaws.com/photos/2021_07_04/fd06b714f0b35a7075725290d4ebd40b_raw.jpg,3.35,3.35,,0,0
"Grimm Weisse","Grimm Artisanal Ales",Hefeweizen,5.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.8,"2021-07-04 23:43:45",https://untappd.com/c/1048552588,https://untappd.com/beer/4321158,https://untappd.com/brewery/72844,"United States",Brooklyn,NY,"clove,smooth","Waywood Beverage",Can,1048552588,4321158,72844,https://untappd.s3.amazonaws.com/photos/2021_07_05/6ac8b53c3967d9a7c2cfb0f1cd7cbdba_raw.jpg,4.09,3.95,,0,0
"Two Tickets to Paradise","Maui Brewing Company","Farmhouse Ale - Saison",4.8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.1,"2021-07-05 17:28:57",https://untappd.com/c/1048743745,https://untappd.com/beer/2511441,https://untappd.com/brewery/836,"United States",Kihei,HI,"sour,tart","State Line Liquors",Can,1048743745,2511441,836,https://untappd.s3.amazonaws.com/photos/2021_07_05/98eca8a4298a114c9c36ed79d8ea4a8b_raw.jpg,3.66,3.66,,0,0
"Smoothie Sour (w/ Açaí, Strawberries, Blackberries, Banana & Granola)","Collective Arts Brewing","Sour - Fruited",5.6,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.4,"2021-07-05 17:53:55",https://untappd.com/c/1048754761,https://untappd.com/beer/4100331,https://untappd.com/brewery/76841,Canada,Hamilton,ON,,"Vlamis Liquors",Can,1048754761,4100331,76841,https://untappd.s3.amazonaws.com/photos/2021_07_05/e00fc81abdb651b20c01ed5f2100d0eb_raw.jpg,3.95,3.94,,0,0
"MAXIMUM FLORIDA","Westbrook Brewing Co.","Sour - Fruited",6,5,,,,,,,,4.8,"2021-07-05 21:10:15",https://untappd.com/c/1048827118,https://untappd.com/beer/3646455,https://untappd.com/brewery/10905,"United States","Mt Pleasant",SC,"tropical,fruity,coconut","Vlamis Liquors",Can,1048827118,3646455,10905,https://untappd.s3.amazonaws.com/photos/2021_07_06/6b79c2034935a3febc7a2e8a89fd3012_raw.jpg,4.25,4.22,,0,0
"Kentucky Bourbon Barrel Ale","Lexington Brewing & Distilling Co.","Strong Ale - American",8.2,19,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.8,"2021-07-06 18:30:55",https://untappd.com/c/1049038930,https://untappd.com/beer/8172,https://untappd.com/brewery/28,"United States",Lexington,KY,"sweet,smooth","Vlamis Liquors",Bottle,1049038930,8172,28,https://untappd.s3.amazonaws.com/photos/2021_07_06/a4e04a18749bbe744fbb220da9df226e_raw.jpg,3.85,3.85,,0,0
"In Awe Of: Raspberry Vanilla","Elder Pine Brewing & Blending","Sour - Fruited",5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2021-07-06 19:53:10",https://untappd.com/c/1049065915,https://untappd.com/beer/4278189,https://untappd.com/brewery/381688,"United States",Gaithersburg,MD,raspberry,"Vlamis Liquors",Can,1049065915,4278189,381688,https://untappd.s3.amazonaws.com/photos/2021_07_06/6bf61015983127e1643feb80f64057a7_raw.jpg,4.11,3.9,,0,0
"Rolling In Clouds","Finback Brewery","IPA - New England",7.1,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2021-07-06 21:07:30",https://untappd.com/c/1049088454,https://untappd.com/beer/2928558,https://untappd.com/brewery/52099,"United States",Queens,NY,"soft,smooth","Waywood Beverage",Can,1049088454,2928558,52099,https://untappd.s3.amazonaws.com/photos/2021_07_07/b2ad51739985ef5d8a0fa4cc8393ef8b_raw.jpg,4.12,4.11,,0,0
"Blueberry Lemon Cheesecake J.R.E.A.M.","Burley Oak Brewing Company","Sour - Fruited",4.8,6,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.6,"2021-07-07 20:02:48",https://untappd.com/c/1049370032,https://untappd.com/beer/4379789,https://untappd.com/brewery/15646,"United States",Berlin,MD,"cinnamon,Blueberry","Waywood Beverage",Can,1049370032,4379789,15646,https://untappd.s3.amazonaws.com/photos/2021_07_08/5b2b0aa4a8c1d9b8b67605ee5cd692fe_raw.jpeg,4.15,4,,0,0
"Nimble Giant","Tröegs Independent Brewing","IPA - Imperial / Double",9,69,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.3,"2021-07-08 20:29:38",https://untappd.com/c/1049702682,https://untappd.com/beer/1175576,https://untappd.com/brewery/2583,"United States",Hershey,PA,"smooth,hoppy","Whole Foods Market - Glen Mills",Can,1049702682,1175576,2583,https://untappd.s3.amazonaws.com/photos/2021_07_09/be1a42d8aa208f92208e3b2ab98b52f6_raw.jpg,4.1,4.1,,0,0
"Immersion (Ghost 1024)","Adroit Theory","Pilsner - Czech",5.2,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.7,"2021-07-09 17:50:56",https://untappd.com/c/1050101377,https://untappd.com/beer/4350577,https://untappd.com/brewery/33686,"United States",Purcellville,VA,"dry,crisp","State Line Liquors",Can,1050101377,4350577,33686,https://untappd.s3.amazonaws.com/photos/2021_07_09/b8cf786ef5807d67cc699b3c7eb84fa6_raw.jpg,3.91,3.81,,0,0
Kolsch,"Blaze Brewing Co.",Kölsch,5.2,0,,"Untappd Virtual Festival: Go Hard Presented by Half Time Beverage",Wilmington,NC,"United States",34.2347,-77.9482,3.9,"2021-07-09 20:59:18",https://untappd.com/c/1050237990,https://untappd.com/beer/4014436,https://untappd.com/brewery/407781,"United States",Biddeford,ME,"light,crisp","Waywood Beverage",Can,1050237990,4014436,407781,https://untappd.s3.amazonaws.com/photos/2021_07_10/84cf0b195139ce406ce81e4f086c81ab_raw.jpg,3.79,3.74,,0,0
"Keep On Keepin' On","Lithermans Limited","Sour - Other",7.2,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2021-07-09 21:28:22",https://untappd.com/c/1050256125,https://untappd.com/beer/4111301,https://untappd.com/brewery/261921,"United States",Concord,NH,"tart,Orange","Waywood Beverage",Can,1050256125,4111301,261921,https://untappd.s3.amazonaws.com/photos/2021_07_10/8b77566560f71e3feb8d69b851c3a2db_raw.jpg,3.91,3.79,,1,0
"Mango Smoovie","Dogfish Head Craft Brewery","Sour - Fruited",6.5,17,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2021-07-09 22:00:10",https://untappd.com/c/1050273783,https://untappd.com/beer/4215071,https://untappd.com/brewery/459,"United States",Milton,DE,mango,"Whole Foods Market - Glen Mills",Bottle,1050273783,4215071,459,https://untappd.s3.amazonaws.com/photos/2021_07_10/b2c6d511e966305c85e6f1193fd8b410_raw.jpg,3.67,3.67,,0,0
"Torvi the Shield Maiden","Elder Pine Brewing & Blending","Lager - Pale",6.2,20,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.8,"2021-07-10 17:11:32",https://untappd.com/c/1050756975,https://untappd.com/beer/4216713,https://untappd.com/brewery/381688,"United States",Gaithersburg,MD,"light,crisp","Waywood Beverage",Can,1050756975,4216713,381688,https://untappd.s3.amazonaws.com/photos/2021_07_10/fe7741654620fbae6ad64c3f699c0652_raw.jpg,4.06,3.9,,0,0
"Bakery: Sticky Bun","The Bruery","Stout - Imperial / Double Pastry",10.2,0,,,,,,,,4.6,"2021-07-10 18:15:38",https://untappd.com/c/1050818162,https://untappd.com/beer/4159870,https://untappd.com/brewery/1246,"United States",Placentia,CA,"sweet,cinnamon","Vlamis Liquors",Can,1050818162,4159870,1246,https://untappd.s3.amazonaws.com/photos/2021_07_10/73f34775ada58b97ee24a708fc42bec6_raw.jpg,4.15,4.12,,0,0
"Hey Bear","Henniker Brewing Company","Lager - American",6.8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.9,"2021-07-10 19:13:54",https://untappd.com/c/1050867042,https://untappd.com/beer/4271514,https://untappd.com/brewery/51762,"United States",Henniker,NH,"malty,smooth","Waywood Beverage",Can,1050867042,4271514,51762,https://untappd.s3.amazonaws.com/photos/2021_07_10/b0ea6ce575314f3895e351e8c08b9800_raw.jpg,3.76,3.71,,0,0
"Sip of Sunshine","Lawson's Finest Liquids","IPA - Imperial / Double",8,65,,,,,,,,4.1,"2021-07-10 20:07:42",https://untappd.com/c/1050907269,https://untappd.com/beer/636664,https://untappd.com/brewery/3758,"United States",Waitsfield,VT,hoppy,"Waywood Beverage",Can,1050907269,636664,3758,https://untappd.s3.amazonaws.com/photos/2021_07_11/f9662b882c24cc415cd5656fcce7e349_raw.jpg,4.34,4.34,,0,0
"Fat Camp","American Solera","Stout - Imperial / Double Milk",10,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.9,"2021-07-11 23:49:01",https://untappd.com/c/1051499188,https://untappd.com/beer/4110632,https://untappd.com/brewery/262817,"United States",Tulsa,OK,"milk,chocolate","State Line Liquors",Can,1051499188,4110632,262817,https://untappd.s3.amazonaws.com/photos/2021_07_12/3001b359d3757462d69bf4cdd85b1a15_raw.jpg,3.95,3.91,,0,0
"Switch Doctor Mango Pineapple Imperial Sour","Flying Dog Brewery","Sour - Other",10,10,,,,,,,,4.3,"2021-07-12 21:25:42",https://untappd.com/c/1051707035,https://untappd.com/beer/4132305,https://untappd.com/brewery/540,"United States",Frederick,MD,"sour,tart","The Pub by Wegmans",,1051707035,4132305,540,https://untappd.s3.amazonaws.com/photos/2021_07_13/3a1d1d238796fd517bf874c4a13331b5_raw.jpg,3.69,3.69,,0,0
Sunfest,"2SP Brewing Company","Shandy / Radler",4,0,,,,,,,,3.7,"2021-07-12 21:55:17",https://untappd.com/c/1051713580,https://untappd.com/beer/4374946,https://untappd.com/brewery/206264,"United States",Aston,PA,"fruity,strawberry","Waywood Beverage",Can,1051713580,4374946,206264,https://untappd.s3.amazonaws.com/photos/2021_07_13/29a7a041edfc233e460d3f175712e268_raw.jpg,3.38,3.44,,0,0
"Merry Monks","Weyerbacher Brewing Company","Belgian Tripel",9.3,15,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.2,"2021-07-12 22:39:01",https://untappd.com/c/1051721683,https://untappd.com/beer/3920,https://untappd.com/brewery/1352,"United States",Easton,PA,"sweet,strong","The Pub by Wegmans",Can,1051721683,3920,1352,https://untappd.s3.amazonaws.com/photos/2021_07_13/1a0b95a3f8caf48e6d3b167446c4d6f1_raw.jpg,3.79,3.79,,1,0
"Weihenstephaner Pils","Bayerische Staatsbrauerei Weihenstephan","Pilsner - German",5.1,32,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.9,"2021-07-12 23:20:20",https://untappd.com/c/1051727198,https://untappd.com/beer/16774,https://untappd.com/brewery/88,Germany,Freising,Bayern,"clean,light","The Pub by Wegmans",Bottle,1051727198,16774,88,https://untappd.s3.amazonaws.com/photos/2021_07_13/3c29c82d5d23bfeb1bc348d9574d2073_raw.jpg,3.56,3.56,,0,0
Salvator,"Paulaner Brauerei","Bock - Doppelbock",7.9,28,,,,,,,,3.6,"2021-07-13 19:39:03",https://untappd.com/c/1051929577,https://untappd.com/beer/4469,https://untappd.com/brewery/972,Germany,Munich,Bayern,"malty,strong","The Pub by Wegmans",Bottle,1051929577,4469,972,https://untappd.s3.amazonaws.com/photos/2021_07_13/0b92a3224d96cd423226a7403ad6fac9_raw.jpg,3.61,3.61,,0,0
"Edmund Fitzgerald","Great Lakes Brewing Company","Porter - American",6,37,,,,,,,,3.9,"2021-07-13 22:09:17",https://untappd.com/c/1051976738,https://untappd.com/beer/12049,https://untappd.com/brewery/3125,"United States",Cleveland,OH,"roasty,coffee","Waywood Beverage",Bottle,1051976738,12049,3125,,3.79,3.79,,0,0
"Edmund Fitzgerald","Great Lakes Brewing Company","Porter - American",6,37,,,,,,,,3.9,"2021-07-13 22:09:17",https://untappd.com/c/1051976738,https://untappd.com/beer/12049,https://untappd.com/brewery/3125,"United States",Cleveland,OH,"roasty,coffee","Waywood Beverage",Bottle,1051976738,12049,3125,https://untappd.s3.amazonaws.com/photos/2021_07_14/3515a27f6afd9c3f4c8d590ed8565243_raw.jpg,3.79,3.79,,0,0
Seedless,"Great Notion Brewing","Sour - Fruited",6,0,,,,,,,,4.6,"2021-07-14 19:29:35",https://untappd.com/c/1052215454,https://untappd.com/beer/2249064,https://untappd.com/brewery/232077,"United States",Portland,OR,"sour,tart","Waywood Beverage",Can,1052215454,2249064,232077,https://untappd.s3.amazonaws.com/photos/2021_07_14/76033099e4e18387640c38065eb429a4_raw.jpg,4.05,4.03,,0,0
"Centennial Rewind","Grimm Artisanal Ales","IPA - American",7.3,0,,,,,,,,4.5,"2021-07-14 20:13:46",https://untappd.com/c/1052233935,https://untappd.com/beer/3964874,https://untappd.com/brewery/72844,"United States",Brooklyn,NY,"piney,bitter","Waywood Beverage",Can,1052233935,3964874,72844,https://untappd.s3.amazonaws.com/photos/2021_07_15/f3af7c4efcb8da96afee196242c118ab_raw.jpg,3.93,3.89,,0,0
"Rolled Oats","New Trail Brewing Co","Stout - Oatmeal",6.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.4,"2021-07-14 22:46:25",https://untappd.com/c/1052283123,https://untappd.com/beer/3538858,https://untappd.com/brewery/382444,"United States",Williamsport,PA,"roasty,dark","Waywood Beverage",Can,1052283123,3538858,382444,https://untappd.s3.amazonaws.com/photos/2021_07_15/15f949ce86a441860e44c0f1bb17ee79_raw.jpg,3.91,3.89,,0,0
"Tropic Punch Ale","Dugges Bryggeri","Sour - Fruited",4.5,0,,,,,,,,4.2,"2021-07-15 18:01:22",https://untappd.com/c/1052509136,https://untappd.com/beer/1430596,https://untappd.com/brewery/1958,Sweden,Landvetter,"Västra Götalands län","tropical,sour","Waywood Beverage",Bottle,1052509136,1430596,1958,,4.2,4.19,,0,0
"Tropic Punch Ale","Dugges Bryggeri","Sour - Fruited",4.5,0,,,,,,,,4.2,"2021-07-15 18:01:22",https://untappd.com/c/1052509136,https://untappd.com/beer/1430596,https://untappd.com/brewery/1958,Sweden,Landvetter,"Västra Götalands län","tropical,sour","Waywood Beverage",Bottle,1052509136,1430596,1958,https://untappd.s3.amazonaws.com/photos/2021_07_15/18f3e6873e7bf17dc89c01dd6052f701_raw.jpg,4.2,4.19,,0,0
"Peachy Bones","Firestone Walker Brewing Company","American Wild Ale",5.9,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.3,"2021-07-15 19:09:00",https://untappd.com/c/1052542391,https://untappd.com/beer/1513630,https://untappd.com/brewery/524,"United States","Paso Robles",CA,"sour,tart","Waywood Beverage",Bottle,1052542391,1513630,524,https://untappd.s3.amazonaws.com/photos/2021_07_15/70609681e2d2ee307dad21aaa194dad8_raw.jpg,4.04,4.03,,0,0
"Lemon-Lime Flamingo Fruit Fight","Bell's Brewery","Sour - Fruited Gose",4.8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.6,"2021-07-16 17:30:47",https://untappd.com/c/1052968597,https://untappd.com/beer/4288335,https://untappd.com/brewery/2507,"United States",Comstock,MI,lemony,"The Pub by Wegmans",Bottle,1052968597,4288335,2507,https://untappd.s3.amazonaws.com/photos/2021_07_16/c842462bb5e90f5138b74f5e63b5ea1c_raw.jpg,3.58,3.59,,0,0
"Luscious - Double Fruited - Mango + Red Raspberry","Abomination Brewing Company","Hard Seltzer",5.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.3,"2021-07-16 19:06:25",https://untappd.com/c/1053042097,https://untappd.com/beer/4357516,https://untappd.com/brewery/117272,"United States","North Haven",CT,"fruity,thick","Waywood Beverage",Can,1053042097,4357516,117272,https://untappd.s3.amazonaws.com/photos/2021_07_16/4135350821220c0dea619713faa8232d_raw.jpg,4.23,4.02,,0,0
"Moscow Mule","Left Hand Brewing Company","Pale Ale - American",5.5,26,,,,,,,,3.1,"2021-07-16 19:35:02",https://untappd.com/c/1053063316,https://untappd.com/beer/4278745,https://untappd.com/brewery/779,"United States",Longmont,CO,light,"The Pub by Wegmans",Can,1053063316,4278745,779,https://untappd.s3.amazonaws.com/photos/2021_07_16/fac7365ed13746d72d940bcc4fced081_raw.jpg,3.19,3.29,,0,0
"Tattooed Everything","Imprint Beer Co.","Sour - Fruited",8.2,0,,,,,,,,4.4,"2021-07-16 20:30:15",https://untappd.com/c/1053102914,https://untappd.com/beer/2997577,https://untappd.com/brewery/328389,"United States",Hatfield,PA,"fruity,tart","Vlamis Liquors",Can,1053102914,2997577,328389,https://untappd.s3.amazonaws.com/photos/2021_07_17/cdab378002efe828e97ffa99a4d583a8_raw.jpg,4.25,4.1,,0,0
"Sixth Dose (Hero Dose Series)","Tripping Animals Brewing Co.","Sour - Fruited",6,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.6,"2021-07-16 20:40:43",https://untappd.com/c/1053110049,https://untappd.com/beer/4362961,https://untappd.com/brewery/309155,"United States",Doral,FL,sour,"Vlamis Liquors",Can,1053110049,4362961,309155,https://untappd.s3.amazonaws.com/photos/2021_07_17/ca1d49f9d7713d07f48c813f12aef3b5_raw.jpg,4.06,3.92,,0,0
"Double Dry Hopped Bagel & Schmear","Other Half Brewing Co.","IPA - New England",7.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.2,"2021-07-16 21:17:24",https://untappd.com/c/1053133629,https://untappd.com/beer/3110932,https://untappd.com/brewery/94785,"United States",Brooklyn,NY,,"State Line Liquors",Can,1053133629,3110932,94785,https://untappd.s3.amazonaws.com/photos/2021_07_17/0eb7fa5c649a2928dcb17e385ddc333e_raw.jpg,4.17,4.13,,0,0
Multichorus,"Hudson Valley Brewery","IPA - Sour",7,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.8,"2021-07-17 17:52:35",https://untappd.com/c/1053687971,https://untappd.com/beer/2381017,https://untappd.com/brewery/169038,"United States",Beacon,NY,"sour,apple","Waywood Beverage",Can,1053687971,2381017,169038,https://untappd.s3.amazonaws.com/photos/2021_07_17/b596bad2eab3e772d7cd10a2ac22c467_raw.jpg,4.37,4.34,,0,0
"Death Metal Diva","Reckless Ale Works (Maryland)","Stout - Coffee",6.66,20,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.1,"2021-07-17 21:30:53",https://untappd.com/c/1053853371,https://untappd.com/beer/2780867,https://untappd.com/brewery/239911,"United States",Columbia,MD,"roasty,coffee","State Line Liquors",Can,1053853371,2780867,239911,https://untappd.s3.amazonaws.com/photos/2021_07_18/29c0f97650c7414dcdee02f1f7295fee_raw.jpg,3.8,3.77,,0,0
Subglitch,"Hudson Valley Brewery","IPA - Sour",7,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.9,"2021-07-18 19:38:20",https://untappd.com/c/1054298072,https://untappd.com/beer/2380990,https://untappd.com/brewery/169038,"United States",Beacon,NY,"creamy,sour,tart","Waywood Beverage",Can,1054298072,2380990,169038,https://untappd.s3.amazonaws.com/photos/2021_07_18/b10eac1a1ced2ca50e7926a2c3ce51ed_raw.jpg,4.3,4.27,,0,0
"Ichiban (Ichiban Shibori) (一番搾り)","Kirin Brewery Company","Lager - Pale",5,18,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.4,"2021-07-18 20:25:04",https://untappd.com/c/1054316092,https://untappd.com/beer/4667,https://untappd.com/brewery/741,Japan,Nakano-ku,Tokyo,light,"The Pub by Wegmans",Can,1054316092,4667,741,https://untappd.s3.amazonaws.com/photos/2021_07_19/a2c3be43ed1180db3c7e6d43e736fadb_raw.jpg,3.13,3.13,"Margot LaCombe",0,0
"Grand Cacao","Tröegs Independent Brewing","Stout - Milk / Sweet",6.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2021-07-19 15:52:25",https://untappd.com/c/1054489934,https://untappd.com/beer/4048246,https://untappd.com/brewery/2583,"United States",Hershey,PA,"smooth,chocolate","The Pub by Wegmans",Bottle,1054489934,4048246,2583,https://untappd.s3.amazonaws.com/photos/2021_07_19/d6d8032def04d6d2e16e587883484d32_raw.jpg,3.86,3.85,,0,0
"Más Agave Clásica Grapefruit","Founders Brewing Co.","Sour - Fruited Gose",9.7,15,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.4,"2021-07-19 21:36:47",https://untappd.com/c/1054597964,https://untappd.com/beer/3638653,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,"The Pub by Wegmans",Bottle,1054597964,3638653,549,https://untappd.s3.amazonaws.com/photos/2021_07_20/ac4453235b5eb1565a95307f20a7daf1_raw.jpg,3.76,3.76,,0,0
"Bohemian Pilsner","von Trapp Brewing","Pilsner - Czech",5.4,42,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.3,"2021-07-20 18:38:31",https://untappd.com/c/1054822118,https://untappd.com/beer/705199,https://untappd.com/brewery/4157,"United States",Stowe,VT,"clean,light","Waywood Beverage",Can,1054822118,705199,4157,https://untappd.s3.amazonaws.com/photos/2021_07_20/10e6407b014260d958a852000f930194_raw.jpg,3.53,3.54,,0,0
Villeinage,"Elder Pine Brewing & Blending","Farmhouse Ale - Saison",4,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.2,"2021-07-20 19:31:20",https://untappd.com/c/1054841635,https://untappd.com/beer/3850219,https://untappd.com/brewery/381688,"United States",Gaithersburg,MD,"light,dry,refreshing","Waywood Beverage",Can,1054841635,3850219,381688,https://untappd.s3.amazonaws.com/photos/2021_07_20/c675f3c1b2f78a3e5a33115c002b1f07_raw.jpg,3.78,3.76,,0,0
